Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Sales_Per_Unit
Ord100845,2025-11-07,Cust5876,Customer_389,42.0,Female,Patna,Mobile,Electronics,6,37149.97,222899.82,November,37149.97
Ord100846,2025-09-29,Cust1026,Customer_445,65.0,Female,Kolkata,Book,Education,7,23566.47,164965.29,September,23566.47
Ord100847,2025-11-08,Cust5432,Customer_163,57.0,Male,Patna,Shoes,Fashion,10,1557.12,15571.2,November,1557.1200000000001
Ord100848,2025-03-28,Cust8575,Customer_481,21.0,Male,Patna,Book,Education,1,38929.37,38929.37,March,38929.37
Ord100849,2025-03-17,Cust5455,Customer_287,26.0,Male,Bengaluru,Chair,Furniture,2,43357.83,86715.66,March,43357.83
Ord100850,2025-04-12,Cust2834,Customer_98,41.0,Male,Kolkata,Rice,Grocery,9,30091.26,270821.34,April,30091.260000000002
Ord100851,2025-06-29,Cust4431,Customer_177,19.0,Male,Gaya,Chair,Furniture,10,3051.95,30519.5,June,3051.95
Ord100852,2025-06-01,Cust3744,Customer_2,20.0,Female,Mumbai,Shoes,Fashion,3,31063.57,93190.71,June,31063.570000000003
Ord100853,2025-03-17,Cust1962,Customer_116,23.0,Male,Delhi,Rice,Grocery,10,5580.23,55802.3,March,5580.2300000000005
Ord100854,2025-06-25,Cust7787,Customer_139,40.0,Male,Pune,Book,Education,8,35859.94,286879.52,June,35859.94
Ord100855,2025-05-19,Cust3679,Customer_242,48.0,Male,Patna,Shoes,Fashion,5,47893.0,239465.0,May,47893.0
Ord100856,2025-05-26,Cust8455,Customer_468,37.0,Female,Bengaluru,Shoes,Fashion,2,47996.02,95992.04,May,47996.02
Ord100857,2025-09-18,Cust4973,Customer_443,24.0,Male,Kolkata,Shoes,Fashion,1,42500.65,42500.65,September,42500.65
Ord100858,2025-12-20,Cust7578,Customer_245,38.0,Female,Delhi,Rice,Grocery,8,7543.31,60346.48,December,7543.31
Ord100859,2025-07-28,Cust9287,Customer_281,54.0,Female,Bengaluru,Book,Education,4,7779.34,31117.36,July,7779.34
Ord100860,2025-07-10,Cust3430,Customer_184,51.0,Female,Kolkata,Mobile,Electronics,6,35959.07,215754.42,July,35959.07
Ord100861,2025-10-15,Cust9817,Customer_388,45.0,Male,Patna,Mobile,Electronics,7,9471.49,66300.43,October,9471.49
Ord100862,2025-09-28,Cust7072,Customer_4,62.0,Female,Gaya,Shoes,Fashion,8,26327.39,210619.12,September,26327.39
Ord100863,2025-05-10,Cust9510,Customer_15,63.0,Female,Delhi,Chair,Furniture,9,48313.36,434820.24,May,48313.36
Ord100864,2025-11-20,Cust3327,Customer_94,19.0,Female,Pune,Laptop,Electronics,2,45217.92,90435.84,November,45217.92
Ord100865,2025-07-20,Cust2202,Customer_26,26.0,Female,Patna,Chair,Furniture,2,40130.21,80260.42,July,40130.21
Ord100866,2025-12-23,Cust3767,Customer_470,49.0,Female,Hyderabad,Chair,Furniture,7,283.1,1981.7,December,283.1
Ord100867,2025-01-09,Cust4947,Customer_352,58.0,Male,Bengaluru,Chair,Furniture,5,7521.13,37605.65,January,7521.13
Ord100868,2025-06-14,Cust4888,Customer_13,38.0,Male,Pune,Shoes,Fashion,5,8055.03,40275.15,June,8055.030000000001
Ord100869,2025-12-21,Cust4996,Customer_184,64.0,Male,Delhi,Book,Education,4,28263.33,113053.32,December,28263.33
Ord100870,2025-09-12,Cust4112,Customer_71,33.0,Female,Kolkata,Shoes,Fashion,4,12941.53,51766.12,September,12941.53
Ord100871,2025-03-16,Cust1442,Customer_371,22.0,Female,Pune,Book,Education,1,27918.98,27918.98,March,27918.98
Ord100872,2025-12-23,Cust2757,Customer_366,55.0,Male,Patna,Mobile,Electronics,3,21349.35,64048.05,December,21349.350000000002
Ord100873,2025-11-18,Cust5319,Customer_129,35.0,Female,Mumbai,Mobile,Electronics,5,27648.52,138242.6,November,27648.52
Ord100874,2025-12-12,Cust4391,Customer_214,36.0,Male,Hyderabad,Mobile,Electronics,5,39484.31,197421.55,December,39484.31
Ord100875,2025-10-12,Cust7317,Customer_304,25.0,Male,Delhi,Chair,Furniture,6,2417.66,14505.96,October,2417.66
Ord100876,2025-11-30,Cust7473,Customer_372,36.0,Female,Mumbai,Rice,Grocery,5,40104.71,200523.55,November,40104.71
Ord100877,2025-12-19,Cust9104,Customer_443,37.0,Male,Bengaluru,Book,Education,4,22929.61,91718.44,December,22929.61
Ord100878,2025-11-25,Cust7091,Customer_1,48.0,Female,Mumbai,Rice,Grocery,10,23757.31,237573.1,November,23757.31
Ord100879,2025-05-18,Cust1258,Customer_443,40.0,Male,Hyderabad,Laptop,Electronics,7,6769.87,47389.09,May,6769.87
Ord100880,2025-10-08,Cust1691,Customer_177,55.0,Male,Mumbai,Mobile,Electronics,2,7104.93,14209.86,October,7104.93
Ord100881,2025-06-27,Cust9404,Customer_463,19.0,Female,Gaya,Book,Education,2,35430.53,70861.06,June,35430.53
Ord100882,2025-08-22,Cust6532,Customer_187,43.0,Female,Hyderabad,Rice,Grocery,8,44811.59,358492.72,August,44811.59
Ord100883,2025-06-03,Cust1779,Customer_378,65.0,Female,Delhi,Shoes,Fashion,10,16661.37,166613.7,June,16661.370000000003
Ord100884,2025-03-07,Cust4651,Customer_359,54.0,Male,Kolkata,Mobile,Electronics,7,14207.04,99449.28,March,14207.039999999999
Ord100885,2025-05-07,Cust9027,Customer_153,43.0,Female,Mumbai,Shoes,Fashion,8,3220.99,25767.92,May,3220.99
Ord100886,2025-08-12,Cust1396,Customer_479,34.0,Male,Pune,Chair,Furniture,1,21572.48,21572.48,August,21572.48
Ord100887,2025-01-15,Cust9132,Customer_210,21.0,Female,Pune,Rice,Grocery,8,38808.88,310471.04,January,38808.88
Ord100888,2025-11-26,Cust4926,Customer_102,45.0,Male,Delhi,Book,Education,2,6525.25,13050.5,November,6525.25
Ord100889,2025-03-25,Cust3987,Customer_126,55.0,Female,Pune,Rice,Grocery,9,36721.83,330496.47,March,36721.829999999994
Ord100890,2025-08-30,Cust5136,Customer_257,30.0,Male,Mumbai,Rice,Grocery,1,16506.48,16506.48,August,16506.48
Ord100891,2025-02-11,Cust8849,Customer_380,19.0,Female,Patna,Book,Education,4,45273.26,181093.04,February,45273.26
Ord100892,2025-04-26,Cust3603,Customer_448,56.0,Female,Delhi,Rice,Grocery,1,15061.67,15061.67,April,15061.67
Ord100893,2025-05-18,Cust4073,Customer_353,25.0,Female,Pune,Shoes,Fashion,3,30814.91,92444.73,May,30814.91
Ord100894,2025-12-01,Cust7068,Customer_106,24.0,Male,Hyderabad,Book,Education,8,36507.56,292060.48,December,36507.56
Ord100895,2025-10-20,Cust5762,Customer_404,20.0,Female,Mumbai,Book,Education,1,31247.14,31247.14,October,31247.14
Ord100896,2025-11-05,Cust1611,Customer_451,49.0,Male,Patna,Rice,Grocery,3,15350.0,46050.0,November,15350.0
Ord100897,2025-06-07,Cust1806,Customer_354,58.0,Male,Patna,Chair,Furniture,9,7148.05,64332.45,June,7148.049999999999
Ord100898,2025-11-02,Cust4730,Customer_484,20.0,Female,Patna,Laptop,Electronics,8,25411.08,203288.64,November,25411.08
Ord100899,2025-12-15,Cust7164,Customer_251,64.0,Male,Pune,Shoes,Fashion,10,28254.51,282545.1,December,28254.51
Ord100900,2025-04-27,Cust3867,Customer_54,41.0,Female,Unknown,Laptop,Electronics,5,5069.79,25348.95,April,5069.79
Ord100901,2025-10-21,Cust6152,Customer_438,39.0,Female,Bengaluru,Mobile,Electronics,3,39619.15,118857.45,October,39619.15
Ord100902,2025-11-19,Cust6881,Customer_158,41.0,Female,Delhi,Laptop,Electronics,7,42494.73,297463.11,November,42494.729999999996
Ord100903,2025-11-12,Cust3438,Customer_98,56.0,Male,Patna,Shoes,Fashion,6,24739.29,148435.74,November,24739.289999999997
Ord100904,2025-03-25,Cust1890,Customer_277,21.0,Male,Gaya,Chair,Furniture,3,43166.95,129500.85,March,43166.950000000004
Ord100905,2025-01-11,Cust9994,Customer_13,49.0,Male,Delhi,Chair,Furniture,6,43613.07,261678.42,January,43613.07
Ord100906,2025-12-01,Cust1906,Customer_76,36.0,Male,Hyderabad,Chair,Furniture,2,20357.35,40714.7,December,20357.35
Ord100907,2025-01-19,Cust4977,Customer_359,33.0,Male,Mumbai,Chair,Furniture,5,40193.89,200969.45,January,40193.89
Ord100908,2025-02-14,Cust6241,Customer_242,55.0,Male,Hyderabad,Chair,Furniture,2,9063.83,18127.66,February,9063.83
Ord100909,2025-08-13,Cust1759,Customer_71,64.0,Female,Delhi,Laptop,Electronics,5,21830.06,109150.3,August,21830.06
Ord100910,2025-07-28,Cust4515,Customer_281,48.0,Female,Hyderabad,Rice,Grocery,2,39424.04,78848.08,July,39424.04
Ord100911,2025-06-06,Cust6309,Customer_345,55.0,Female,Mumbai,Rice,Grocery,2,30743.1,61486.2,June,30743.1
Ord100912,2025-02-10,Cust2384,Customer_365,49.0,Male,Gaya,Laptop,Electronics,3,10131.58,30394.74,February,10131.58
Ord100913,2025-05-04,Cust5025,Customer_159,28.0,Female,Patna,Book,Education,1,20875.52,20875.52,May,20875.52
Ord100914,2025-07-28,Cust5363,Customer_86,22.0,Female,Pune,Shoes,Fashion,3,43152.69,129458.07,July,43152.69
Ord100915,2025-05-21,Cust1753,Customer_493,58.0,Female,Hyderabad,Shoes,Fashion,1,3239.94,3239.94,May,3239.94
Ord100916,2025-02-27,Cust7186,Customer_150,36.0,Female,Mumbai,Shoes,Fashion,1,10625.65,10625.65,February,10625.65
Ord100917,2025-04-03,Cust2804,Customer_115,32.0,Female,Pune,Mobile,Electronics,3,30169.38,90508.14,April,30169.38
Ord100918,2025-11-06,Cust1997,Customer_219,29.0,Female,Patna,Mobile,Electronics,2,29914.46,59828.92,November,29914.46
Ord100919,2025-11-19,Cust7609,Customer_327,41.0,Female,Pune,Shoes,Fashion,5,30991.63,154958.15,November,30991.629999999997
Ord100920,2025-12-08,Cust7026,Customer_105,36.0,Female,Bengaluru,Mobile,Electronics,7,15799.46,110596.22,December,15799.460000000001
Ord100921,2025-05-06,Cust6414,Customer_82,30.0,Male,Delhi,Mobile,Electronics,6,10404.98,62429.88,May,10404.98
Ord100922,2025-10-19,Cust3652,Customer_436,59.0,Male,Hyderabad,Book,Education,1,21496.95,21496.95,October,21496.95
Ord100923,2025-10-08,Cust4106,Customer_226,33.0,Male,Gaya,Rice,Grocery,7,42785.56,299498.92,October,42785.56
Ord100924,2025-11-13,Cust7933,Customer_232,50.0,Male,Bengaluru,Rice,Grocery,10,9123.6,91236.0,November,9123.6
Ord100925,2025-06-10,Cust9299,Customer_13,62.0,Female,Delhi,Mobile,Electronics,6,35834.15,215004.9,June,35834.15
Ord100926,2025-12-24,Cust5160,Customer_144,52.0,Female,Delhi,Book,Education,3,653.97,1961.91,December,653.97
Ord100927,2025-01-31,Cust2260,Customer_325,54.0,Male,Kolkata,Mobile,Electronics,3,3846.65,11539.95,January,3846.65
Ord100928,2025-08-03,Cust7676,Customer_42,39.0,Female,Bengaluru,Rice,Grocery,10,40522.56,405225.6,August,40522.56
Ord100929,2025-08-29,Cust7405,Customer_15,57.0,Male,Mumbai,Shoes,Fashion,4,39917.24,159668.96,August,39917.24
Ord100930,2025-12-07,Cust4565,Customer_359,65.0,Female,Delhi,Rice,Grocery,1,23886.69,23886.69,December,23886.69
Ord100931,2025-01-18,Cust6319,Customer_393,32.0,Female,Bengaluru,Shoes,Fashion,1,46629.03,46629.03,January,46629.03
Ord100932,2025-08-04,Cust4077,Customer_138,50.0,Male,Mumbai,Laptop,Electronics,4,27478.45,109913.8,August,27478.45
Ord100933,2025-01-21,Cust8537,Customer_494,50.0,Female,Hyderabad,Laptop,Electronics,8,4925.05,39400.4,January,4925.05
Ord100934,2025-04-02,Cust6407,Customer_107,63.0,Male,Kolkata,Shoes,Fashion,8,35023.64,280189.12,April,35023.64
Ord100935,2025-11-01,Cust2025,Customer_239,37.0,Female,Delhi,Chair,Furniture,2,49387.2,98774.4,November,49387.2
Ord100936,2025-11-10,Cust1122,Customer_447,65.0,Female,Kolkata,Rice,Grocery,4,30607.95,122431.8,November,30607.95
Ord100937,2025-10-22,Cust1997,Customer_437,40.0,Male,Patna,Chair,Furniture,10,7627.77,76277.7,October,7627.7699999999995
Ord100938,2025-09-28,Cust9287,Customer_420,30.0,Male,Pune,Shoes,Fashion,3,44146.06,132438.18,September,44146.06
Ord100939,2025-12-13,Cust5413,Customer_20,62.0,Male,Bengaluru,Laptop,Electronics,7,31015.64,217109.48,December,31015.640000000003
Ord100940,2025-08-22,Cust8466,Customer_66,43.0,Male,Hyderabad,Laptop,Electronics,1,47743.08,47743.08,August,47743.08
Ord100941,2025-06-11,Cust9493,Customer_34,35.0,Male,Gaya,Laptop,Electronics,10,12754.35,127543.5,June,12754.35
Ord100942,2025-04-02,Cust3576,Customer_397,53.0,Male,Hyderabad,Laptop,Electronics,7,45883.95,321187.65,April,45883.950000000004
Ord100943,2025-07-27,Cust2586,Customer_386,64.0,Male,Pune,Laptop,Electronics,5,16990.85,84954.25,July,16990.85
Ord100944,2025-07-13,Cust3499,Customer_139,20.0,Male,Mumbai,Chair,Furniture,2,20191.53,40383.06,July,20191.53
Ord100945,2025-08-12,Cust7718,Customer_293,26.0,Male,Delhi,Mobile,Electronics,8,46866.95,374935.6,August,46866.95
Ord100946,2025-06-28,Cust3330,Customer_450,62.0,Female,Hyderabad,Mobile,Electronics,8,20319.29,162554.32,June,20319.29
Ord100947,2025-08-04,Cust9113,Customer_175,61.0,Male,Hyderabad,Book,Education,6,31857.18,191143.08,August,31857.179999999997
Ord100948,2025-02-24,Cust1004,Customer_191,64.0,Female,Bengaluru,Mobile,Electronics,2,4160.77,8321.54,February,4160.77
Ord100949,2025-05-17,Cust8381,Customer_112,40.0,Male,Kolkata,Book,Education,10,47314.42,473144.2,May,47314.42
Ord100950,2025-11-01,Cust6316,Customer_59,41.0,Male,Pune,Laptop,Electronics,9,34569.56,311126.04,November,34569.56
Ord100951,2025-05-17,Cust2403,Customer_258,22.0,Male,Pune,Mobile,Electronics,8,29747.29,237978.32,May,29747.29
Ord100952,2025-02-13,Cust1357,Customer_361,48.0,Male,Delhi,Shoes,Fashion,8,24450.18,195601.44,February,24450.18
Ord100953,2025-04-16,Cust4337,Customer_269,53.0,Female,Kolkata,Mobile,Electronics,4,13994.12,55976.48,April,13994.12
Ord100954,2025-08-11,Cust9175,Customer_441,36.0,Male,Mumbai,Shoes,Fashion,9,23583.66,212252.94,August,23583.66
Ord100955,2025-06-16,Cust7177,Customer_40,21.0,Male,Hyderabad,Shoes,Fashion,3,25138.65,75415.95,June,25138.649999999998
Ord100956,2025-12-10,Cust9009,Customer_424,43.0,Male,Mumbai,Mobile,Electronics,3,25618.42,76855.26,December,25618.42
Ord100957,2025-03-07,Cust8996,Customer_165,59.0,Male,Hyderabad,Shoes,Fashion,3,42044.69,126134.07,March,42044.69
Ord100958,2025-04-10,Cust3759,Customer_313,65.0,Female,Mumbai,Rice,Grocery,9,33475.97,301283.73,April,33475.97
Ord100959,2025-01-09,Cust9966,Customer_455,46.0,Female,Kolkata,Rice,Grocery,5,29215.06,146075.3,January,29215.059999999998
Ord100050,2025-02-09,Cust7188,Customer_89,62.0,Male,Bengaluru,Mobile,Electronics,1,34619.77,34619.77,February,34619.77
Ord100961,2025-10-31,Cust6311,Customer_257,65.0,Female,Mumbai,Book,Education,9,33480.07,301320.63,October,33480.07
Ord100962,2025-04-20,Cust8525,Customer_126,40.0,Female,Gaya,Shoes,Fashion,10,8532.9,85329.0,April,8532.9
Ord100963,2025-12-09,Cust9285,Customer_452,49.0,Female,Gaya,Laptop,Electronics,7,31899.76,223298.32,December,31899.760000000002
Ord100964,2025-12-08,Cust8387,Customer_133,48.0,Female,Bengaluru,Chair,Furniture,5,30847.69,154238.45,December,30847.690000000002
Ord100965,2025-09-02,Cust5726,Customer_192,20.0,Male,Pune,Mobile,Electronics,2,39578.6,79157.2,September,39578.6
Ord100966,2025-05-13,Cust7238,Customer_335,54.0,Female,Delhi,Mobile,Electronics,8,35028.53,280228.24,May,35028.53
Ord100967,2025-07-05,Cust3843,Customer_209,44.0,Female,Bengaluru,Mobile,Electronics,6,6287.85,37727.1,July,6287.849999999999
Ord100968,2025-02-15,Cust7185,Customer_285,61.0,Female,Delhi,Chair,Furniture,3,32751.77,98255.31,February,32751.77
Ord100969,2025-07-21,Cust7757,Customer_494,58.0,Male,Mumbai,Laptop,Electronics,9,24421.73,219795.57,July,24421.73
Ord100970,2025-08-08,Cust1713,Customer_457,27.0,Female,Bengaluru,Shoes,Fashion,1,31739.18,31739.18,August,31739.18
Ord100971,2025-02-22,Cust6987,Customer_107,31.0,Female,Gaya,Rice,Grocery,1,6976.56,6976.56,February,6976.56
Ord100972,2025-09-05,Cust5829,Customer_37,32.0,Male,Delhi,Book,Education,4,9989.04,39956.16,September,9989.04
Ord100973,2025-11-05,Cust2542,Customer_219,43.0,Male,Hyderabad,Laptop,Electronics,10,43146.39,431463.9,November,43146.39
Ord100974,2025-07-28,Cust4869,Customer_392,37.0,Male,Kolkata,Laptop,Electronics,10,48566.78,485667.8,July,48566.78
Ord100975,2025-10-15,Cust2870,Customer_311,25.0,Female,Unknown,Book,Education,6,6189.16,37134.96,October,6189.16
Ord100976,2025-05-29,Cust5338,Customer_269,22.0,Female,Patna,Shoes,Fashion,3,46910.35,140731.05,May,46910.35
Ord100977,2025-10-16,Cust5373,Customer_256,24.0,Male,Delhi,Shoes,Fashion,1,25737.43,25737.43,October,25737.43
Ord100978,2025-02-20,Cust2256,Customer_284,50.0,Male,Hyderabad,Shoes,Fashion,3,38656.45,115969.35,February,38656.450000000004
Ord100979,2025-06-13,Cust7388,Customer_6,48.0,Male,Hyderabad,Rice,Grocery,6,44566.74,267400.44,June,44566.74
Ord100980,2025-11-22,Cust1159,Customer_492,30.0,Male,Pune,Laptop,Electronics,5,16513.54,82567.7,November,16513.54
Ord100981,2025-08-03,Cust9081,Customer_448,24.0,Male,Hyderabad,Book,Education,6,5066.44,30398.64,August,5066.44
Ord100982,2025-03-30,Cust4003,Customer_305,54.0,Female,Bengaluru,Rice,Grocery,10,46852.2,468522.0,March,46852.2
Ord100983,2025-09-03,Cust6511,Customer_15,54.0,Male,Mumbai,Shoes,Fashion,3,18013.26,54039.78,September,18013.26
Ord100984,2025-11-07,Cust2836,Customer_434,46.0,Female,Patna,Shoes,Fashion,4,36188.72,144754.88,November,36188.72
Ord100985,2025-05-19,Cust3730,Customer_397,58.0,Female,Gaya,Chair,Furniture,3,33517.79,100553.37,May,33517.79
Ord100986,2025-03-27,Cust9945,Customer_495,24.0,Male,Hyderabad,Rice,Grocery,1,3375.35,3375.35,March,3375.35
Ord100987,2025-03-16,Cust1603,Customer_434,37.0,Female,Mumbai,Mobile,Electronics,4,34140.07,136560.28,March,34140.07
Ord100988,2025-12-16,Cust9871,Customer_187,27.0,Female,Pune,Mobile,Electronics,2,17345.15,34690.3,December,17345.15
Ord100989,2025-10-18,Cust2418,Customer_425,57.0,Male,Gaya,Chair,Furniture,2,46527.93,93055.86,October,46527.93
Ord100990,2025-04-14,Cust2126,Customer_385,34.0,Male,Patna,Rice,Grocery,1,21819.5,21819.5,April,21819.5
Ord100991,2025-02-28,Cust1284,Customer_375,31.0,Male,Bengaluru,Mobile,Electronics,4,26365.27,105461.08,February,26365.27
Ord100992,2025-08-20,Cust6389,Customer_484,27.0,Male,Kolkata,Chair,Furniture,9,34835.55,313519.95,August,34835.55
Ord100993,2025-06-16,Cust9381,Customer_10,52.0,Male,Patna,Book,Education,8,44625.98,357007.84,June,44625.98
Ord100994,2025-07-11,Cust2967,Customer_483,52.0,Female,Mumbai,Chair,Furniture,5,7279.34,36396.7,July,7279.339999999999
Ord100995,2025-07-30,Cust9092,Customer_97,64.0,Male,Mumbai,Chair,Furniture,1,37930.19,37930.19,July,37930.19
Ord100996,2025-06-12,Cust9351,Customer_352,36.0,Male,Pune,Book,Education,9,44322.64,398903.76,June,44322.64
Ord100997,2025-11-07,Cust6410,Customer_301,61.0,Male,Gaya,Laptop,Electronics,9,35405.54,318649.86,November,35405.54
Ord100998,2025-09-03,Cust7618,Customer_154,25.0,Male,Gaya,Shoes,Fashion,5,18454.65,92273.25,September,18454.65
Ord100999,2025-09-30,Cust9544,Customer_140,62.0,Female,Hyderabad,Laptop,Electronics,9,12971.59,116744.31,September,12971.59
Ord101000,2025-02-21,Cust9501,Customer_241,41.0,Male,Delhi,Mobile,Electronics,9,2879.01,25911.09,February,2879.01
Ord101001,2025-04-23,Cust2714,Customer_98,58.0,Female,Gaya,Chair,Furniture,9,22493.87,202444.83,April,22493.87
